[7/5/18 06:29PM]	Bought Item from shop (Id: 4587, Amount: 1)	
[7/5/18 09:20PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:20PM]	Dropped Item (Id: Item [id=995, amount=6911732], Amount: 0) at Position: 3082, 3506, 0	
[7/5/18 09:20PM]	Picked up an item (Id: Item [id=995, amount=6911732], Amount: 6911732) at Position: 3082, 3506, 0	
[7/5/18 09:21PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:21PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:21PM]	Bought Item from shop (Id: 13734, Amount: 2)	
[7/5/18 10:07PM]	Bought Item from shop (Id: 563, Amount: 10)	
[7/5/18 10:07PM]	Bought Item from shop (Id: 555, Amount: 10)	
[7/5/18 10:07PM]	Bought Item from shop (Id: 557, Amount: 10)	
[7/5/18 10:14PM]	Bought Item from shop (Id: 8007, Amount: 5)	
[7/6/18 01:46PM]	Bought Item from shop (Id: 9762, Amount: 1)	
[7/9/18 07:31PM]	Bought Item from shop (27) (Id: 3105, Amount: 1)	
[7/9/18 07:31PM]	Bought Item from shop (27) (Id: 11133, Amount: 1)	
[7/9/18 07:31PM]	Bought Item from shop (27) (Id: 3842, Amount: 1)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 544, Amount: 1)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 542, Amount: 1)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 2437, Amount: 10)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 2441, Amount: 10)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 2441, Amount: 50)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 2437, Amount: 50)	
[7/9/18 07:32PM]	Bought Item from shop (27) (Id: 2443, Amount: 60)	
[7/9/18 07:41PM]	Picked up an item (Id: Item [id=1065, amount=1], Amount: 1) at Position: 2184, 3146, 0	
[7/9/18 07:41PM]	Picked up an item (Id: Item [id=995, amount=390], Amount: 390) at Position: 2183, 3146, 0	
[7/9/18 07:42PM]	Bought Item from shop (27) (Id: 386, Amount: 500)	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1624, amount=2], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1620, amount=7], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1618, amount=6], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1622, amount=8], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1115, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1837, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1333, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1323, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1007, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1067, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=380, amount=49], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1380, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=842, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1130, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=578, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1012, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=580, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=951, amount=17], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1066, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:43PM]	Dropped Item (Id: Item [id=1096, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 07:45PM]	Picked up an item (Id: Item [id=526, amount=1], Amount: 1) at Position: 2186, 3150, 0	
[7/9/18 07:45PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2187, 3150, 0	
[7/9/18 07:48PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2187, 3150, 0	
[7/9/18 07:48PM]	Picked up an item (Id: Item [id=12159, amount=5], Amount: 5) at Position: 2187, 3151, 0	
[7/9/18 07:48PM]	Dropped Item (Id: Item [id=12159, amount=5], Amount: 1) at Position: 2187, 3152, 0	
[7/9/18 07:48PM]	Picked up an item (Id: Item [id=5299, amount=1], Amount: 1) at Position: 2187, 3152, 0	
[7/9/18 07:48PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2186, 3150, 0	
[7/9/18 07:51PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2186, 3151, 0	
[7/9/18 07:51PM]	Picked up an item (Id: Item [id=12163, amount=1], Amount: 1) at Position: 2187, 3151, 0	
[7/9/18 07:52PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2187, 3152, 0	
[7/9/18 07:52PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2187, 3153, 0	
[7/9/18 07:53PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2188, 3151, 0	
[7/9/18 07:54PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2188, 3151, 0	
[7/9/18 07:55PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2187, 3153, 0	
[7/9/18 07:55PM]	Picked up an item (Id: Item [id=12163, amount=5], Amount: 5) at Position: 2187, 3154, 0	
[7/9/18 07:55PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2187, 3151, 0	
[7/9/18 07:56PM]	Picked up an item (Id: Item [id=12163, amount=2], Amount: 2) at Position: 2187, 3151, 0	
[7/9/18 07:56PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2188, 3151, 0	
[7/9/18 07:57PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2187, 3151, 0	
[7/9/18 07:57PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2187, 3150, 0	
[7/9/18 07:59PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2185, 3149, 0	
[7/9/18 07:59PM]	Picked up an item (Id: Item [id=5315, amount=1], Amount: 1) at Position: 2187, 3150, 0	
[7/9/18 08:00PM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2187, 3150, 0	
[7/9/18 08:01PM]	Picked up an item (Id: Item [id=1243, amount=1], Amount: 1) at Position: 2188, 3151, 0	
[7/9/18 08:04PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2188, 3152, 0	
[7/9/18 08:05PM]	Picked up an item (Id: Item [id=450, amount=5], Amount: 5) at Position: 2188, 3152, 0	
[7/9/18 08:06PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2189, 3151, 0	
[7/9/18 08:07PM]	Picked up an item (Id: Item [id=5304, amount=1], Amount: 1) at Position: 2189, 3151, 0	
[7/9/18 08:07PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2189, 3150, 0	
[7/9/18 08:07PM]	Picked up an item (Id: Item [id=12163, amount=4], Amount: 4) at Position: 2189, 3152, 0	
[7/9/18 08:07PM]	Picked up an item (Id: Item [id=5300, amount=1], Amount: 1) at Position: 2188, 3153, 0	
[7/9/18 08:10PM]	Picked up an item (Id: Item [id=5304, amount=1], Amount: 1) at Position: 2188, 3153, 0	
[7/9/18 08:11PM]	Picked up an item (Id: Item [id=12160, amount=1], Amount: 1) at Position: 2187, 3153, 0	
[7/9/18 08:12PM]	Picked up an item (Id: Item [id=5300, amount=1], Amount: 1) at Position: 2187, 3152, 0	
[7/9/18 08:12PM]	Picked up an item (Id: Item [id=12158, amount=5], Amount: 5) at Position: 2187, 3152, 0	
[7/9/18 08:14PM]	Dropped Item (Id: Item [id=882, amount=250], Amount: 0) at Position: 3089, 3498, 0	
[7/9/18 08:18PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2969, 3615, 0	
[7/9/18 08:18PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2973, 3614, 0	
[7/9/18 08:18PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/9/18 08:18PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/9/18 08:19PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3614, 0	
[7/9/18 08:19PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2975, 3613, 0	
[7/9/18 08:20PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:20PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/9/18 08:20PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/9/18 08:20PM]	Picked up an item (Id: Item [id=12158, amount=6], Amount: 6) at Position: 2973, 3613, 0	
[7/9/18 08:22PM]	Bought Item from shop (27) (Id: 2452, Amount: 10)	
[7/9/18 08:22PM]	Bought Item from shop (27) (Id: 2452, Amount: 8)	
[7/9/18 08:23PM]	Bought Item from shop (27) (Id: 2434, Amount: 5)	
[7/9/18 08:23PM]	Bought Item from shop (27) (Id: 2434, Amount: 10)	
[7/9/18 08:26PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3616, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=12160, amount=6], Amount: 6) at Position: 2973, 3616, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3617, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=554, amount=37], Amount: 37) at Position: 2972, 3617, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2973, 3616, 0	
[7/9/18 08:27PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3616, 0	
[7/9/18 08:28PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3616, 0	
[7/9/18 08:28PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3616, 0	
[7/9/18 08:29PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3617, 0	
[7/9/18 08:29PM]	Picked up an item (Id: Item [id=12158, amount=2], Amount: 2) at Position: 2972, 3616, 0	
[7/9/18 08:29PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2979, 3616, 0	
[7/9/18 08:29PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2979, 3614, 0	
[7/9/18 08:29PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3614, 0	
[7/9/18 08:30PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2975, 3614, 0	
[7/9/18 08:30PM]	Picked up an item (Id: Item [id=449, amount=1], Amount: 1) at Position: 2983, 3618, 0	
[7/9/18 08:30PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2983, 3619, 0	
[7/9/18 08:30PM]	Dropped Item (Id: Item [id=449, amount=1], Amount: 1) at Position: 2983, 3619, 0	
[7/9/18 08:31PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2982, 3610, 0	
[7/9/18 08:31PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2982, 3610, 0	
[7/9/18 08:31PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2982, 3610, 0	
[7/9/18 08:31PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2975, 3611, 0	
[7/9/18 08:32PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2974, 3617, 0	
[7/9/18 08:32PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3617, 0	
[7/9/18 08:32PM]	Picked up an item (Id: Item [id=12158, amount=4], Amount: 4) at Position: 2975, 3614, 0	
[7/9/18 08:32PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2975, 3614, 0	
[7/9/18 08:33PM]	Dropped Item (Id: Item [id=2456, amount=1], Amount: 1) at Position: 2975, 3614, 0	
[7/9/18 08:33PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2975, 3614, 0	
[7/9/18 08:33PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/9/18 08:33PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2972, 3615, 0	
[7/9/18 08:33PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2979, 3617, 0	
[7/9/18 08:33PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3617, 0	
[7/9/18 08:34PM]	Dropped Item (Id: Item [id=554, amount=37], Amount: 0) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Dropped Item (Id: Item [id=995, amount=55540], Amount: 0) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Dropped Item (Id: Item [id=161, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Dropped Item (Id: Item [id=147, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2980, 3617, 0	
[7/9/18 08:34PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3613, 0	
[7/9/18 08:38PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3617, 0	
[7/9/18 08:38PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2971, 3616, 0	
[7/9/18 08:38PM]	Dropped Item (Id: Item [id=2456, amount=1], Amount: 1) at Position: 2979, 3617, 0	
[7/9/18 08:39PM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2979, 3617, 0	
[7/9/18 08:39PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:39PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:39PM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2979, 3613, 0	
[7/9/18 08:39PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3613, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=10564, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=13734, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=6809, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=10828, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=1712, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=12158, amount=6], Amount: 6) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=157, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=145, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=3105, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:40PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2972, 3610, 0	
[7/9/18 08:41PM]	Dropped Item (Id: Item [id=1243, amount=1], Amount: 0) at Position: 3100, 3503, 0	
[7/9/18 08:42PM]	Dropped Item (Id: Item [id=1618, amount=4], Amount: 0) at Position: 3101, 3506, 0	
[7/9/18 08:44PM]	Picked up an item (Id: Item [id=203, amount=1], Amount: 1) at Position: 2971, 3615, 0	
[7/9/18 08:44PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/9/18 08:44PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/9/18 08:44PM]	Dropped Item (Id: Item [id=203, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/9/18 08:44PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3611, 0	
[7/9/18 08:44PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3611, 0	
[7/9/18 08:45PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2982, 3619, 0	
[7/9/18 08:45PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2982, 3620, 0	
[7/9/18 08:45PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3621, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=12159, amount=4], Amount: 4) at Position: 2973, 3613, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3613, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3613, 0	
[7/9/18 08:46PM]	Picked up an item (Id: Item [id=12160, amount=7], Amount: 7) at Position: 2973, 3614, 0	
[7/9/18 08:47PM]	Dropped Item (Id: Item [id=12159, amount=4], Amount: 1) at Position: 2972, 3614, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=12160, amount=4], Amount: 4) at Position: 2972, 3614, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/9/18 08:47PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 0) at Position: 2977, 3613, 0	
[7/9/18 08:47PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 0) at Position: 2977, 3613, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2977, 3613, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=12158, amount=2], Amount: 2) at Position: 2978, 3612, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2978, 3612, 0	
[7/9/18 08:47PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3612, 0	
[7/9/18 08:48PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3621, 0	
[7/9/18 08:48PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3616, 0	
[7/9/18 08:48PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2981, 3614, 0	
[7/9/18 08:49PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2981, 3615, 0	
[7/9/18 08:49PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3612, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3614, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=205, amount=1], Amount: 1) at Position: 2980, 3614, 0	
[7/9/18 08:50PM]	Dropped Item (Id: Item [id=205, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/9/18 08:50PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/9/18 08:50PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2977, 3615, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2978, 3612, 0	
[7/9/18 08:50PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3611, 0	
[7/9/18 08:51PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3611, 0	
[7/9/18 08:51PM]	Dropped Item (Id: Item [id=143, amount=1], Amount: 1) at Position: 2977, 3612, 0	
[7/9/18 08:51PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2975, 3612, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2970, 3613, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3613, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2970, 3613, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2971, 3613, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2979, 3617, 0	
[7/9/18 08:56PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3617, 0	
[7/9/18 08:57PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2978, 3615, 0	
[7/9/18 08:57PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2977, 3616, 0	
[7/9/18 08:57PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/9/18 08:57PM]	Dropped Item (Id: Item [id=229, amount=1], Amount: 1) at Position: 2973, 3627, 0	
[7/9/18 08:58PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3623, 0	
[7/9/18 08:58PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2983, 3620, 0	
[7/9/18 08:59PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2974, 3618, 0	
[7/9/18 08:59PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/9/18 08:59PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2972, 3619, 0	
[7/9/18 08:59PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/9/18 08:59PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2981, 3618, 0	
[7/9/18 09:00PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/9/18 09:00PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/9/18 09:02PM]	Picked up an item (Id: Item [id=12159, amount=4], Amount: 4) at Position: 2972, 3619, 0	
[7/9/18 09:02PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/9/18 09:02PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/9/18 09:02PM]	Picked up an item (Id: Item [id=12158, amount=7], Amount: 7) at Position: 2972, 3616, 0	
[7/9/18 09:02PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3618, 0	
[7/9/18 09:03PM]	Picked up an item (Id: Item [id=12158, amount=2], Amount: 2) at Position: 2972, 3619, 0	
[7/9/18 09:03PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/9/18 09:03PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3618, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=995, amount=269], Amount: 269) at Position: 2973, 3618, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/9/18 09:04PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/9/18 09:05PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2983, 3615, 0	
[7/9/18 09:05PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2984, 3615, 0	
[7/9/18 09:05PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2984, 3615, 0	
