[3/7/18 04:52AM]	Valie: f	
[7/7/18 01:01AM]	Plug: sounds good	
[7/7/18 01:01AM]	Plug: i've been compling in  txt file right now	
[7/7/18 01:01AM]	Plug: a list	
[7/7/18 01:01AM]	Plug: ill post soon :p 	
[7/7/18 01:02AM]	Plug: okay thats fine	
[7/7/18 01:02AM]	Plug: yess! 	
[7/7/18 01:02AM]	Plug: okay :p 	
[7/7/18 01:27AM]	Plug: ayy 	
[7/7/18 01:27AM]	Plug: yeah 	
[7/7/18 01:27AM]	Plug: wanted to test ring 	
[7/7/18 01:27AM]	Plug: see if i can get anything haha 	
[7/7/18 01:28AM]	Plug: nahh	
[7/7/18 01:28AM]	Plug: nothin beside junk :p	
[7/7/18 01:35AM]	Plug: idk he hasnt responded either time 	
[7/7/18 01:35AM]	Plug: haha	
[7/7/18 01:36AM]	Plug: yeah :p	
[7/7/18 01:38AM]	Plug: bones	
[7/7/18 01:38AM]	Plug: it says 48 77	
[7/7/18 01:38AM]	Plug: 48 out of 77 *	
[7/7/18 01:39AM]	Plug: i think its restoring when im not in combat though	
[7/7/18 01:39AM]	Plug: im at 49 now	
[7/7/18 01:40AM]	Plug: nope 	
[7/7/18 01:40AM]	Plug: eventually :p 	
[7/7/18 01:42AM]	Plug: full guthix robes now lel	
[7/7/18 01:43AM]	Plug: nopee haha 	
[7/7/18 02:01AM]	Plug: brb gonna look for food 	
[7/7/18 02:28AM]	Plug: ayy 	
[7/7/18 02:30AM]	Plug: okay cool :p 	
[7/7/18 02:30AM]	Plug: night man 	
[7/7/18 02:30AM]	Plug: okay for sure	
[7/7/18 01:11PM]	Blazinblunts:   	
[7/7/18 01:11PM]	Blazinblunts: hey where did u get fury 	
[7/7/18 01:20PM]	Blazinblunts: where did u get fury?	
[7/7/18 01:20PM]	Foxx: donated 	
[7/7/18 01:20PM]	Blazinblunts: niice	
[7/7/18 01:20PM]	Foxx: mhm 	
[7/7/18 01:21PM]	Blazinblunts: hii and yes	
[7/7/18 01:21PM]	Blazinblunts: mkk	
[7/7/18 01:22PM]	Blazinblunts: stuck in ground lol	
[7/7/18 01:33PM]	Tanksta: sup	
[7/7/18 01:33PM]	Tanksta: reset my slayer task and uh 	
[7/7/18 01:33PM]	Tanksta: day one some times the 	
[7/7/18 01:33PM]	Tanksta: icons wouldnt show 	
[7/7/18 01:33PM]	Tanksta: yea	
[7/7/18 01:33PM]	Tanksta: can u make it so ucan get easier tasks	
[7/7/18 01:33PM]	Tanksta: i got 109 steels]	
[7/7/18 01:33PM]	Tanksta: eaiser ones for free from turd	
[7/7/18 01:34PM]	Tanksta: this is alot liek	
[7/7/18 01:34PM]	Tanksta: battlescsape 2013	
[7/7/18 01:34PM]	Tanksta: yeah i could see it 	
[7/7/18 01:36PM]	Blazinblunts: okk 	
[7/7/18 01:36PM]	Blazinblunts: thhankss 	
[7/7/18 01:42PM]	Blazinblunts: noo 	
[7/7/18 01:43PM]	Blazinblunts: all left click isnt working	
[7/7/18 01:44PM]	Blazinblunts: mk	
[7/7/18 01:46PM]	Blazinblunts: oki	
[7/7/18 02:03PM]	Tanksta: supp	
[7/7/18 02:03PM]	Tanksta: not yet	
[7/7/18 02:03PM]	Tanksta: uh the	
[7/7/18 02:04PM]	Tanksta: waterfeinds in here are bugged 	
[7/7/18 02:11PM]	Blazinblunts: yay 	
[7/7/18 02:39PM]	Blazinblunts: what ya workin on 	
[7/7/18 02:40PM]	Blazinblunts: niice	
[7/7/18 05:54PM]	Plug: sup	
[7/7/18 05:56PM]	Plug: you there?	
[7/7/18 06:13PM]	Blazinblunts: i mean screenshot or picture of device from separate device 	
[7/7/18 06:16PM]	Iron pete: nice 	
[7/7/18 06:16PM]	Plug: mage top :p	
[7/7/18 06:16PM]	Iron pete: congrats	
[7/7/18 06:16PM]	Plug: ty :	
[7/7/18 06:16PM]	Plug: :p	
[7/7/18 10:57PM]	Foxx: ?	
[7/8/18 12:06AM]	Plug: nice cape	
[7/8/18 12:09AM]	Foxx: thx m8 	
[7/8/18 12:14AM]	Plug: hey	
[7/8/18 12:14AM]	Plug: not much.	
[7/8/18 12:14AM]	Plug: caught blazin again lol.	
[7/8/18 12:14AM]	Plug: on video 	
[7/8/18 12:14AM]	Plug: and nah we had a client bug. 	
[7/8/18 12:14AM]	Plug: two of our players couldnt get on 	
[7/8/18 12:14AM]	Plug: but i helped them	
[7/8/18 12:15AM]	Plug: yeah i just had them delete the loader and retry	
[7/8/18 12:15AM]	Plug: and it worked 	
[7/8/18 12:15AM]	Plug: ahhh.	
[7/8/18 12:16AM]	Plug: amt of time	
[7/8/18 12:16AM]	Plug: going to bank 	
[7/8/18 12:16AM]	Plug: just looked really botlike 	
[7/8/18 12:16AM]	Plug: i tried talking to him 	
[7/8/18 12:16AM]	Plug: he responded 15 mins later	
[7/8/18 12:16AM]	Plug: tried using ::summon to home	
[7/8/18 12:16AM]	Plug: and my commands are broken for some reason 	
[7/8/18 12:17AM]	Plug: ahh 	
[7/8/18 12:17AM]	Plug: i died in there earlier lmao but yeah sure 	
[7/8/18 12:17AM]	Plug: prob not good ot have 1 defence :d	
[7/8/18 12:18AM]	Plug: i got 3rd age last night	
[7/8/18 12:18AM]	Plug: yeah, mage top 	
[7/8/18 12:18AM]	Plug: yeah i seen :p 	
[7/8/18 12:18AM]	Plug: sec	
[7/8/18 12:19AM]	Plug: ready	
[7/8/18 12:20AM]	Plug: nice :p	
[7/8/18 12:20AM]	Plug: ahh 	
[7/8/18 12:20AM]	Plug: key wont work	
[7/8/18 12:20AM]	Plug: rip	
[7/8/18 12:20AM]	Plug: yeah 	
[7/8/18 12:22AM]	Plug: yeah haha	
[7/8/18 12:23AM]	Plug: yeah that would be nice 	
[7/8/18 12:23AM]	Plug: but still make em hit it once in a while ;p 	
[7/8/18 12:24AM]	Plug: okay :p 	
[7/8/18 12:24AM]	Plug: ahh 	
[7/8/18 12:24AM]	Plug: sweet :p 	
[7/8/18 12:24AM]	Plug: yea :p 	
[7/8/18 12:56AM]	Plug: yoo :p 	
[7/8/18 12:56AM]	Plug: yeah im trying to get 70 att str def	
[7/8/18 12:56AM]	Plug: :p	
[7/8/18 12:57AM]	Plug: oh yea 	
[7/8/18 12:57AM]	Plug: dscim 	
[7/8/18 12:57AM]	Plug: doesnt train controlled	
[7/8/18 12:57AM]	Plug: why im not usin it :p	
[7/8/18 12:57AM]	Plug: almost done 68 	
[7/8/18 12:59AM]	Plug: done :p 	
[7/9/18 03:37AM]	Pops:   	
[7/9/18 04:50AM]	Daddy:  spooky	
[7/9/18 12:59PM]	Turtle: gotta get that dragon defendr 	
[7/9/18 12:59PM]	Turtle: :p	
[7/9/18 12:59PM]	Pops: haha ye same	
[7/9/18 01:03PM]	Turtle: ckeys give anything good?	
[7/9/18 01:03PM]	Pops: yeah they can give some good stuff 	
[7/9/18 01:07PM]	Turtle: .	
[7/9/18 01:19PM]	Turtle: how many tokens you got 	
[7/9/18 01:19PM]	Pops: i got 40 left 	
[7/9/18 01:19PM]	Turtle: what def?	
[7/9/18 01:19PM]	Turtle: defender* 	
[7/9/18 01:20PM]	Pops: addy 	
[7/9/18 01:20PM]	Turtle: ou	
[7/9/18 01:20PM]	Turtle: almost there 	
[7/9/18 01:20PM]	Turtle: patch finding needs to be re-done 	
[7/9/18 01:20PM]	Turtle: look that this 	
[7/9/18 01:20PM]	Turtle: lol 	
[7/9/18 01:20PM]	Turtle: path* 	
[7/9/18 01:29PM]	Pops: aye ye boi 	
[7/9/18 01:30PM]	Daddy: yoo	
[7/9/18 01:30PM]	Daddy: what defender you at 	
[7/9/18 01:30PM]	Pops: im at 3 onyx so far	
[7/9/18 01:30PM]	Pops: addy 	
[7/9/18 01:30PM]	Daddy: lmao 	
[7/9/18 01:30PM]	Daddy: no way	
[7/9/18 01:30PM]	Pops: 91 range too 	
[7/9/18 01:31PM]	Daddy: dang 	
[7/9/18 01:39PM]	Daddy: yo 	
[7/9/18 01:39PM]	Turtle: suh 	
[7/9/18 01:39PM]	Daddy: wanna do some barrows 	
[7/9/18 01:39PM]	Daddy: with me and pops	
[7/9/18 01:39PM]	Turtle: we can trio? 	
[7/9/18 01:39PM]	Daddy: no	
[7/9/18 01:39PM]	Daddy: but like	
[7/9/18 01:39PM]	Daddy: we are gonna go	
[7/9/18 01:39PM]	Daddy: if u wanna come 	
[7/9/18 01:40PM]	Turtle: im gonna get dragon def then grind torso	
[7/9/18 01:40PM]	Turtle: thanks tho noobs ;) 	
[7/9/18 01:40PM]	Daddy: kk	
[7/9/18 01:40PM]	Daddy: sounds good	
[7/9/18 01:40PM]	Turtle: wish my dicord would open 	
[7/9/18 01:40PM]	Turtle: lmao 	
[7/9/18 01:41PM]	Turtle: shit wont open	
[7/9/18 01:41PM]	Daddy: discord	
[7/9/18 01:41PM]	Daddy: does that 	
[7/9/18 01:41PM]	Daddy: to me	
[7/9/18 01:41PM]	Daddy: a lot 	
[7/9/18 01:41PM]	Daddy: sometimes 	
[7/9/18 01:41PM]	Pops: not 	
[7/9/18 01:41PM]	Turtle: this server got potential	
[7/9/18 01:41PM]	Pops: me 	
[7/9/18 01:41PM]	Turtle: neeeds more content and bug fixes 	
[7/9/18 01:41PM]	Turtle: and its gonna be gooood	
[7/9/18 01:41PM]	Daddy: ya 	
[7/9/18 01:41PM]	Daddy: and the owner	
[7/9/18 01:42PM]	Daddy: is super sick	
[7/9/18 01:42PM]	Pops: yeah whens his treatment again	
[7/9/18 01:42PM]	Turtle: i wonder if he will take me on as a dev 	
[7/9/18 01:42PM]	Turtle: probs not x[)	
[7/9/18 01:42PM]	Daddy: he already fixed a ton of stuff 	
[7/9/18 01:42PM]	Daddy: and posted on forums 	
[7/9/18 01:42PM]	Daddy: a update log	
[7/9/18 01:42PM]	Daddy: probably not	
[7/9/18 01:42PM]	Daddy: cause theres 3 owners already 	
[7/9/18 01:43PM]	Daddy: vali said hes fine doing all the work	
[7/9/18 01:43PM]	Turtle: 3 owners	
[7/9/18 01:43PM]	Turtle: ooof 	
[7/9/18 01:43PM]	Turtle: there we go, got it to open	
[7/9/18 01:44PM]	Daddy: wanna buy torag hammer	
[7/9/18 01:44PM]	Turtle: just had to terminate it in cmd.exe 	
[7/9/18 01:44PM]	Daddy: only 10m	
[7/9/18 01:44PM]	Turtle: l0l	
[7/9/18 01:44PM]	Turtle: 10m	
[7/9/18 01:44PM]	Daddy: lmao 	
[7/9/18 01:44PM]	Turtle: i dont even got 1m	
[7/9/18 01:44PM]	Daddy: hahaha	
[7/9/18 01:44PM]	Daddy: i got 2m 	
[7/9/18 01:44PM]	Daddy: im gonna get 	
[7/9/18 01:44PM]	Daddy: b gloves 	
[7/9/18 01:44PM]	Daddy: gotta do rfd	
[7/9/18 01:44PM]	Turtle: im gonna be honest 	
[7/9/18 01:45PM]	Turtle: ive never actually played that mini-game	
[7/9/18 01:45PM]	Daddy: rlly 	
[7/9/18 01:45PM]	Daddy: i think on here	
[7/9/18 01:45PM]	Turtle: mhm 	
[7/9/18 01:45PM]	Daddy: u just have to kill	
[7/9/18 01:45PM]	Daddy: the bosses 	
[7/9/18 01:45PM]	Daddy: to unlock the gloves	
[7/9/18 01:45PM]	Turtle: it hard? 	
[7/9/18 01:45PM]	Daddy: i'll find out 	
[7/9/18 01:45PM]	Daddy: and let u know	
[7/9/18 01:45PM]	Turtle: hahaa 	
[7/9/18 01:45PM]	Turtle: ok ty 	
[7/9/18 01:45PM]	Turtle: ima go back to defenders	
[7/9/18 01:45PM]	Daddy: kk gl	
[7/9/18 02:22PM]	Turtle: vali, you want this to be a ahrd eco?	
[7/9/18 02:22PM]	Turtle: a hard*	
[7/9/18 02:23PM]	Turtle: i saw like raw shark only sell for 800gp 	
[7/9/18 02:23PM]	Turtle: ea	
[7/9/18 02:23PM]	Turtle: which is ehhh 	
[7/9/18 02:24PM]	Turtle: ah true 	
[7/9/18 02:24PM]	Turtle: open market	
[7/9/18 02:24PM]	Turtle: true	
[7/9/18 02:25PM]	Turtle: not being able to remove 'x' of coins 	
[7/9/18 02:25PM]	Turtle: tilts me 	
[7/9/18 02:25PM]	Turtle: x[)	
[7/9/18 02:25PM]	Turtle: ohh and sell 'x' 	
[7/9/18 02:25PM]	Turtle: ok so i see a bond	
[7/9/18 02:25PM]	Turtle: and membership scrolls 	
[7/9/18 02:26PM]	Turtle: whats the diff? 	
[7/9/18 02:26PM]	Turtle: claiming a scoll give you a donor rank?	
[7/9/18 02:26PM]	Turtle: just checking ;) 	
[7/9/18 02:26PM]	Turtle: :p	
[7/9/18 02:27PM]	Turtle: just keep re-claiming the scrolls 	
[7/9/18 02:27PM]	Turtle: how i got max donor on ruse 	
[7/9/18 02:27PM]	Turtle: lol 	
[7/9/18 02:27PM]	Turtle: what base is this btw? 	
[7/9/18 02:29PM]	Turtle: ouuu	
[7/9/18 02:29PM]	Turtle: domt ever touch ruse btw 	
[7/9/18 02:29PM]	Turtle: shit makes you retarded	
[7/9/18 02:30PM]	Turtle: you got discord?	
[7/9/18 02:31PM]	Turtle: okie, ill let you do what you gotta do x[) 	
[7/9/18 02:31PM]	Turtle: back on the grind 	
[7/9/18 02:49PM]	Turtle: 4087	
[7/9/18 03:04PM]	Turtle: trade you skirt for legs ;) 	
[7/9/18 03:04PM]	Turtle: sec go home after this kill	
[7/9/18 03:04PM]	Turtle: so i dont get attacked 	
[7/9/18 03:04PM]	Turtle: and tyvm 	
[7/9/18 03:04PM]	Turtle: home 	
[7/9/18 03:05PM]	Turtle: ty my good sir	
[7/9/18 03:05PM]	Turtle: :)	
[7/9/18 03:05PM]	Turtle: legs look better 	
[7/9/18 03:05PM]	Turtle: jaha 	
[7/9/18 03:58PM]	Turtle: this area a bit buggy	
[7/9/18 03:59PM]	Turtle: ah ok	
[7/9/18 03:59PM]	Turtle: cant wait ;)	
[7/9/18 04:00PM]	Turtle: meakes sense	
[7/9/18 04:00PM]	Turtle: when you think the first content update gonna be?	
[7/9/18 04:00PM]	Turtle: :o 	
[7/9/18 04:00PM]	Turtle: you gonna do floors	
[7/9/18 04:00PM]	Turtle: or just a kill npc - token system? 	
[7/9/18 04:01PM]	Turtle: an elkoy like dung would be sick	
[7/9/18 04:01PM]	Turtle: custom map	
[7/9/18 04:01PM]	Turtle: its decently made	
[7/9/18 04:01PM]	Turtle: idk, havent been on elkoy in ages	
[7/9/18 04:02PM]	Turtle: what are slayer helm benefits btw?	
[7/9/18 04:04PM]	Turtle: only on slayer tasks 	
[7/9/18 04:04PM]	Turtle: o? 	
[7/9/18 04:04PM]	Turtle: yeah 	
[7/9/18 04:05PM]	Turtle: it sucks ass	
[7/9/18 04:05PM]	Turtle: 2.2k exp each kill	
[7/9/18 04:05PM]	Turtle: i was killing kalphite warriors 	
[7/9/18 04:05PM]	Turtle: easier than this	
[7/9/18 04:05PM]	Turtle: for 3.6k exp a kill 	
[7/9/18 04:06PM]	Daddy: e 	
[7/9/18 04:06PM]	Turtle: id boost these slayer exp by at least 1.5k	
[7/9/18 04:07PM]	Turtle: would u tho	
[7/9/18 04:07PM]	Turtle: ;)	
[7/9/18 03:08PM]	Daddy: y	
[7/9/18 04:08PM]	Turtle: you should make slayer helm give boosted exp rate too 	
[7/9/18 04:09PM]	Daddy: d 	
[7/9/18 04:09PM]	Turtle: oof that clip	
[7/9/18 04:10PM]	Turtle: i can only imagine haha 	
[7/9/18 04:10PM]	Turtle: on your rune-server thread 	
[7/9/18 04:10PM]	Turtle: you should add a "features" list	
[7/9/18 04:11PM]	Turtle: brb buying cape	
[7/9/18 04:11PM]	Turtle: oo	
[7/9/18 04:11PM]	Turtle: easy fix haha	
[7/9/18 04:12PM]	Turtle: that would be cool 	
[7/9/18 04:12PM]	Turtle: if (player = "99"  	
[7/9/18 04:13PM]	Turtle: yeah that woul be a good temp solution	
[7/9/18 04:13PM]	Turtle: toss me the reg stre cape ;)	
[7/9/18 04:13PM]	Turtle: not (t) 	
[7/9/18 04:14PM]	Turtle: please :) *if possible* 	
[7/9/18 04:14PM]	Turtle: you dont got that? 	
[7/9/18 04:14PM]	Turtle: oo	
[7/9/18 04:14PM]	Turtle:  ::giveitem *id* *amount* *name* 	
[7/9/18 04:15PM]	Turtle: i got 1 gp	
[7/9/18 04:15PM]	Turtle: if thats what you sent 	
[7/9/18 04:15PM]	Turtle: 9750	
[7/9/18 04:15PM]	Turtle: is id 	
[7/9/18 04:15PM]	Turtle: the stats are wrong too 	
[7/9/18 04:15PM]	Turtle: it gives def stats 	
[7/9/18 04:16PM]	Turtle: supposed to give stre 	
[7/9/18 04:16PM]	Turtle: the emote works	
[7/9/18 04:16PM]	Turtle: oo	
[7/9/18 04:17PM]	Turtle: ah true 	
[7/9/18 04:17PM]	Turtle: attack usualy gives attack bonus	
[7/9/18 04:17PM]	Turtle: stre usually gives bonus stre 	
[7/9/18 04:17PM]	Turtle: could google it too	
[7/9/18 04:17PM]	Turtle: simple item fix	
[7/9/18 04:18PM]	Turtle: back to that slaya grind 	
[7/9/18 04:25PM]	Turtle: .	
[7/9/18 04:33PM]	Turtle: hows it going to day guys 	
[7/9/18 04:33PM]	Turtle: its ali-a	
[7/9/18 04:33PM]	Turtle: bringing you on how to max out a rsps 	
[7/9/18 04:33PM]	Turtle: within 1 day 	
[7/9/18 04:33PM]	Daddy: lol 	
[7/9/18 04:33PM]	Daddy: this is my fav server	
[7/9/18 04:33PM]	Daddy: man	
[7/9/18 04:33PM]	Daddy: i love it	
[7/9/18 04:33PM]	Turtle: its fun	
[7/9/18 04:33PM]	Daddy: once theres players	
[7/9/18 04:33PM]	Daddy: its gonna be lit	
[7/9/18 04:33PM]	Turtle: wait tf 	
[7/9/18 04:34PM]	Daddy: what was update?	
[7/9/18 04:34PM]	Turtle: bruh 	
[7/9/18 04:35PM]	Daddy: ;p	
[7/9/18 04:35PM]	Turtle: my name	
[7/9/18 04:35PM]	Turtle: isnt capitalized 	
[7/9/18 04:35PM]	Daddy: he said he did that on purpose	
[7/9/18 04:35PM]	Daddy: u have to manually do it 	
[7/9/18 04:35PM]	Daddy: cause u can do names like this	
[7/9/18 04:35PM]	Daddy: see 	
[7/9/18 04:35PM]	Turtle: ouu 	
[7/9/18 04:35PM]	Turtle: but its the same acc	
[7/9/18 04:36PM]	Turtle: okay not gonna lie 	
[7/9/18 04:36PM]	Turtle: pretty cool	
[7/9/18 04:36PM]	Daddy: :p	
[7/9/18 04:36PM]	Turtle: nah keep it the way it is ;)	
[7/9/18 04:36PM]	Turtle:  img=0  	
[7/9/18 04:36PM]	Turtle: hmm sec	
[7/9/18 04:37PM]	Turtle: how to change my password	
[7/9/18 04:37PM]	Turtle: x[)	
[7/9/18 04:37PM]	Turtle: woot woot 	
[7/9/18 04:39PM]	Turtle1: that didnt work 	
[7/9/18 04:39PM]	Turtle1: it changed it 	
[7/9/18 04:39PM]	Turtle1: but it isnt what i set it to	
[7/9/18 04:39PM]	Turtle1: ok 	
[7/9/18 04:39PM]	Turtle1: pm me the pass	
[7/9/18 04:40PM]	Turtle1: captial a? 	
[7/9/18 04:41PM]	Turtle1: where he go 	
[7/9/18 04:41PM]	Turtle1: ok change it to non-capital 	
[7/9/18 04:41PM]	Turtle1: i think that may be the reason	
[7/9/18 04:42PM]	Turtle1: replace it with a non-capital 	
[7/9/18 04:43PM]	Turtle: there we go 	
[7/9/18 04:43PM]	Turtle: so you cant do ::changepass	
[7/9/18 04:43PM]	Turtle: and put a capital	
[7/9/18 04:43PM]	Turtle: np x[)	
[7/9/18 04:44PM]	Turtle: 2 step security 	
[7/9/18 04:44PM]	Turtle: niceee 	
[7/9/18 04:48PM]	Daddy:             	
[7/9/18 04:59PM]	Turtle: .	
[7/9/18 05:04PM]	Turtle: .	
[7/9/18 05:15PM]	Riv: quite the playerbase	
[7/9/18 05:16PM]	Turtle: yes	
[7/9/18 05:37PM]	Jaydi: pretty snow	
[7/9/18 06:36PM]	Turtle: .	
[7/9/18 06:44PM]	Turtle: .	
[7/9/18 08:09PM]	Jaydi:  ::home	
[7/9/18 08:55PM]	Turtle: i got a fuck ton of mithril ore 	
[7/9/18 08:55PM]	Turtle: but i dont wanna burn it 	
[7/9/18 08:55PM]	Jaydi: lol 	
[7/9/18 09:46PM]	Turtle: any coal?	
[7/9/18 09:46PM]	Turtle: ill buy 2k ea 	
[7/9/18 09:46PM]	Pops: ill sell you 100 of them	
[7/9/18 09:46PM]	Pops: i need at least 100	
[7/9/18 09:46PM]	Turtle: sec	
[7/9/18 09:46PM]	Turtle: need cash haha 	
[7/9/18 09:46PM]	Turtle: ty 	
[7/9/18 09:46PM]	Pops: npnp	
[7/9/18 09:51PM]	Turtle: wanna sell me 100 more?	
[7/9/18 09:51PM]	Turtle: x[)	
[7/9/18 09:52PM]	Pops: haha sorry nah 	
[7/9/18 09:52PM]	Turtle: fuck smithing bro 	
[7/9/18 10:29PM]	Turtle: pops	
[7/9/18 10:29PM]	Turtle: join us	
[7/9/18 10:30PM]	Turtle: ok so	
[7/9/18 10:30PM]	Turtle: 270	
[7/9/18 10:30PM]	Turtle: 300 points	
[7/9/18 10:30PM]	Turtle: for sr 	
[7/9/18 10:30PM]	Turtle: set 	
[7/9/18 10:31PM]	Jaydi: try the higher tier ones	
[7/9/18 10:31PM]	Turtle: huh? 	
[7/9/18 10:31PM]	Turtle: i dont think there is	
[7/9/18 10:31PM]	Jaydi: lol 	
[7/9/18 10:31PM]	Turtle: in	
[7/9/18 10:32PM]	Turtle: this better work 	
[7/9/18 10:32PM]	Turtle: ill wait 1 min 	
[7/9/18 10:32PM]	Turtle: haha	
[7/9/18 10:32PM]	Turtle: ima let you in on a secret 	
[7/9/18 10:32PM]	Turtle: save ur ckeys 	
[7/9/18 10:32PM]	Turtle: ;)	
[7/9/18 10:32PM]	Jaydi: ok 	
[7/9/18 10:32PM]	Jaydi: why 	
[7/9/18 10:33PM]	Turtle: rewards are being buffed	
[7/9/18 10:33PM]	Jaydi: nic	
[7/9/18 10:33PM]	Jaydi: next departure said 1 now 0	
[7/9/18 10:33PM]	Turtle: inb4 this dont work 	
[7/9/18 10:34PM]	Turtle: ouu 	
[7/9/18 10:34PM]	Turtle: i got a 42k exp drop 	
[7/9/18 10:34PM]	Jaydi: this is real pc lol 	
[7/9/18 10:34PM]	Turtle: at dragons 	
[7/9/18 10:34PM]	Jaydi: void knights ding 	
[7/9/18 10:35PM]	Jaydi: dying 	
[7/9/18 10:35PM]	Jaydi: lol 	
[7/9/18 10:35PM]	Turtle: we cant duo 	
[7/9/18 10:35PM]	Turtle: too ahd 	
[7/9/18 10:35PM]	Turtle: hard	
[7/10/18 01:19AM]	Daddy:  ::empty 	
[7/10/18 01:27AM]	Daddy: @	
[7/10/18 10:32AM]	Turtle: aye yo broski 	
[7/10/18 10:56AM]	Kader: fgttrrt 	
[7/10/18 10:56AM]	Turtle: .	
[7/10/18 11:39AM]	Turtle: .	
[7/10/18 11:43AM]	Turtle: yo 	
[7/10/18 11:43AM]	Turtle: its goin, tryna get exp in  	
[7/10/18 11:44AM]	Turtle: before i go to my gfs	
[7/10/18 11:44AM]	Turtle: x[)	
[7/10/18 11:44AM]	Turtle: sec	
[7/10/18 11:44AM]	Turtle: you a dev? 	
[7/10/18 11:44AM]	Turtle: owner?	
[7/10/18 11:45AM]	Turtle: you know vali for a while i assume? 	
[7/10/18 11:45AM]	Turtle: are there dupes on this source?	
[7/10/18 11:45AM]	Turtle: i found 1 	
[7/10/18 11:45AM]	Turtle: lol 	
[7/10/18 11:46AM]	Turtle: avas accum	
[7/10/18 11:46AM]	Turtle: mhm 	
[7/10/18 11:46AM]	Turtle: arrows, bolts, knives 	
[7/10/18 11:46AM]	Turtle: any range ammo	
[7/10/18 11:46AM]	Turtle: ok so take 200 any range ammo	
[7/10/18 11:46AM]	Turtle: with the req weapon 	
[7/10/18 11:46AM]	Turtle: gear up with it	
[7/10/18 11:46AM]	Turtle: and equip avas accum	
[7/10/18 11:47AM]	Turtle: only 200 ammo 	
[7/10/18 11:47AM]	Turtle: to keep count	
[7/10/18 11:47AM]	Turtle: lmk when you ready 	
[7/10/18 11:47AM]	Turtle: kk	
[7/10/18 11:47AM]	Turtle: you ready? 	
[7/10/18 11:47AM]	Turtle: mhm 	
[7/10/18 11:47AM]	Turtle: come rock crabs 	
[7/10/18 11:48AM]	Turtle: ok so you got 200 	
[7/10/18 11:48AM]	Turtle: kill 1	
[7/10/18 11:48AM]	Turtle: pick up your arrows 	
[7/10/18 11:48AM]	Turtle: if any on floor	
[7/10/18 11:48AM]	Turtle: then go to equip tab	
[7/10/18 11:48AM]	Turtle: right click avas accum	
[7/10/18 11:48AM]	Turtle: "collect ammo"	
[7/10/18 11:48AM]	Turtle: or w.e	
[7/10/18 11:48AM]	Turtle: you will have more than 200 after you collect	
[7/10/18 11:48AM]	Turtle: and equi[ 	
[7/10/18 11:49AM]	Turtle: its a very slow dupe	
[7/10/18 11:49AM]	Turtle: but if prices where changed	
[7/10/18 11:49AM]	Turtle: say for rune arrows bolts 	
[7/10/18 11:49AM]	Turtle: ez money 	
[7/10/18 11:49AM]	Turtle: np 	
[7/10/18 11:49AM]	Turtle: tell vali i want gold membership 	
[7/10/18 11:49AM]	Turtle: for that dupe 	
[7/10/18 11:49AM]	Turtle: x[)	
[7/10/18 11:50AM]	Turtle: ez fix 	
[7/10/18 11:50AM]	Turtle: but like i said 	
[7/10/18 11:50AM]	Turtle: if you could sell those arrows or w.e for 1k ea	
[7/10/18 11:51AM]	Turtle: ikr	
[7/10/18 11:51AM]	Turtle: sara minions dont drop	
[7/10/18 11:51AM]	Turtle: sara and arma dont require kc atm	
[7/10/18 11:52AM]	Turtle: um smithing could be boosted exp wise a bit 	
[7/10/18 11:52AM]	Turtle: ive got 87 mining and only 70 smithing 	
[7/10/18 11:52AM]	Turtle: orrr easier way 	
[7/10/18 11:52AM]	Turtle: to smith anything, just take away needed coal	
[7/10/18 11:52AM]	Turtle: and just make it so we can smith just with one ore	
[7/10/18 11:52AM]	Turtle: cause mithril ore and coal 	
[7/10/18 11:52AM]	Turtle: is 4:1 ratio 	
[7/10/18 11:53AM]	Turtle: i have to get 1.2m mining exp 	
[7/10/18 11:53AM]	Turtle: for like 200k smithing	
[7/10/18 11:53AM]	Turtle: yeah, 	
[7/10/18 11:53AM]	Turtle: for mithril is 1.2k exp per bar 	
[7/10/18 11:53AM]	Turtle: and minign wise is 	
[7/10/18 11:54AM]	Turtle: mining is 17k	
[7/10/18 11:54AM]	Turtle: so its 1.2k exp smithing to 17k mining 	
[7/10/18 11:54AM]	Turtle: rougly	
[7/10/18 11:54AM]	Turtle: per bar 	
[7/10/18 11:55AM]	Turtle: tell vali if he dont wanna give me membership for that dupe 	
[7/10/18 11:55AM]	Turtle: ill take like 500 coal	
[7/10/18 11:55AM]	Turtle: x[)	
[7/10/18 11:55AM]	Turtle: purely for smithing lmao	
[7/10/18 11:55AM]	Turtle: nope 	
[7/10/18 11:55AM]	Turtle: nothing is 	
[7/10/18 11:55AM]	Turtle: just the bare essentials	
[7/10/18 11:55AM]	Turtle: 1k ea 	
[7/10/18 11:55AM]	Turtle: would be nice	
[7/10/18 11:56AM]	Turtle: smithing is such a pain, especially for max	
[7/10/18 11:56AM]	Turtle: im gonna need like 20m+ mining 	
[7/10/18 11:56AM]	Turtle: for 99 smithing	
[7/10/18 11:56AM]	Turtle: what i think you should do 	
[7/10/18 11:56AM]	Turtle: so, mithril ore is 1:4 ratio 	
[7/10/18 11:57AM]	Turtle: 1 mithril ore mine = 5k. 	
[7/10/18 11:57AM]	Turtle: 1 ore mine =3k 	
[7/10/18 11:57AM]	Turtle: 4x3 = 12k	
[7/10/18 11:57AM]	Turtle: +5k	
[7/10/18 11:57AM]	Turtle: 17k	
